# maxrange N1 N2 finalcard time(s)
4824706 386663 4631006 743847 0.006177 
18545647 3804752 7954453 6382211 0.083880 
1949759 577266 260338 983415 0.011730 
1301079 68051 137056 132719 0.001281 
17827050 10691933 8277154 16370890 0.197718 
8141434 7515189 4726747 8123961 0.077124 
16764793 12566368 14165189 16046746 0.208873 
16631158 274659 2599375 545648 0.004630 
5310485 4853314 4706020 5276388 0.057554 
4282958 37437 1897666 66028 0.000879 
14693592 3896734 7074962 6788592 0.092035 
5835202 4397673 4399190 5595734 0.069813 
12866473 12545407 8536709 12855497 0.111240 
7743426 1637096 2136754 2956336 0.034298 
7527535 5913851 1981351 7194141 0.082634 
15726791 13948383 8417255 15515156 0.162182 
10698524 3434037 3531163 5661527 0.081487 
8396261 1975696 1994751 3540412 0.035396 
18012627 9556369 17275769 13758088 0.207256 
1989042 1232651 1180471 1714069 0.022051 
18229353 8844270 3436934 13919236 0.190076 
2435179 872600 1243689 1448643 0.018976 
4787989 3487219 3520204 4567735 0.059050 
18351918 2019731 17497923 3741931 0.037026 
10179506 3221004 7883563 4896382 0.059137 
17257407 6992988 1263982 10683201 0.147122 
15932146 14452351 13588459 15753841 0.162527 
9137682 5696727 4419190 7680593 0.089350 
4209377 1405809 1764102 2424222 0.027594 
13269641 730736 1598460 1440107 0.011037 
9341814 7000864 7211624 8964925 0.120728 
18455193 10732353 2147108 15336527 0.194146 
15075889 7427831 9327841 11271340 0.170110 
12919567 8392635 7693251 11226696 0.166858 
13434197 3121362 13338971 5530362 0.073023 
18410533 4090887 13393542 7380507 0.090166 
19795430 1463970 2751951 2826826 0.025066 
19192954 717849 1846409 1420126 0.010577 
13095872 7651405 7973124 11164863 0.142237 
17744496 6918786 2454362 10627172 0.144578 
17344650 15100470 4477590 17009239 0.249891 
1732794 712488 437257 1085738 0.012095 
16989207 15528689 9792383 16862265 0.232333 
9908775 8863379 3116456 9848534 0.107807 
15859324 9631264 14788139 13446497 0.199698 
8756837 8083740 3032522 8731281 0.096164 
12740481 11409885 5810647 12598804 0.133106 
14060442 2008181 13453828 3558569 0.034562 
12106133 6008279 5670339 9114359 0.147784 
3421465 1451128 2145688 2281487 0.027703 
4078612 3863792 2965835 4050036 0.034117 
15707304 7176318 5233369 11294995 0.162885 
14928237 12061568 8678108 14453844 0.177117 
2137798 683827 2031713 1162562 0.014358 
14433230 10078845 8502479 12818080 0.159456 
11172301 7164956 1402073 9410973 0.130558 
13319862 4376183 2917272 7410656 0.102446 
17497243 3416881 17130960 6339097 0.068619 
16390851 12375013 5928559 15283499 0.186980 
10518776 7586000 143968 9716626 0.142437 
10408031 7499854 944468 9665164 0.148262 
14946106 6879576 6884873 9893337 0.131589 
9280148 6248117 5145477 8164659 0.100941 
7527678 3153700 525860 4907370 0.063603 
10369539 7576352 9404397 9932948 0.138798 
15743980 12341371 5935429 15041558 0.186302 
9545183 5335899 3652847 7266485 0.101769 
16601282 13209258 2828351 15567467 0.173420 
16105230 13462617 13685030 15849447 0.184174 
8636548 7210539 5129585 8362151 0.091160 
9488788 1571018 6380145 2913300 0.029814 
3490248 1769640 1947678 2668097 0.036558 
4890075 1258931 4806780 2169820 0.024049 
3193828 63262 1022155 111406 0.000984 
3277578 3025433 2840737 3253645 0.029447 
11066057 4185658 9534978 6661682 0.089204 
10283398 4839309 8974273 7458009 0.098719 
6186434 2179641 224227 3601372 0.038566 
17868312 2481841 6593004 4400936 0.052539 
17435164 16604657 14542231 17393317 0.216651 
8308457 6558381 4544454 7992051 0.093400 
7083155 5113649 4479501 6261995 0.071166 
1982913 775999 88468 1242052 0.014602 
6946250 5472849 6714074 6739332 0.083314 
2740180 49774 440205 98874 0.000794 
13806238 4552774 10927340 7708941 0.086253 
4089636 2019006 918987 3036050 0.042450 
2792423 755712 2249385 1285512 0.011981 
3460503 3006919 654173 3361157 0.029805 
4311108 3581185 1427189 4066207 0.038198 
14650502 5996314 10990826 9913620 0.138212 
16986752 12357721 8490485 15394416 0.164080 
7299815 4155932 933904 5990551 0.080381 
3912664 1966697 2724548 2794040 0.034101 
9711190 447999 3718518 851072 0.007863 
15406671 10692922 12676943 13905990 0.184496 
8093345 2056579 1874564 3662716 0.034670 
11856142 3817657 9704518 6348076 0.103041 
7832997 7313090 7294621 7796021 0.071917 
12144106 8713944 6955807 11296200 0.166571 
6794608 3036422 1689989 4369326 0.060739 
2709943 211922 1375133 401215 0.002898 
2526110 2319301 1519817 2509593 0.022607 
18955126 6620279 10964067 10172287 0.125120 
8666316 7024484 7272855 8372988 0.105095 
16589339 122166 2225203 243384 0.001632 
4682684 425701 887359 822479 0.006920 
9055179 7961875 8039944 8939801 0.107002 
16888176 1090126 12538947 2061210 0.018834 
1548634 544024 294010 881637 0.009997 
4854228 913201 1846634 1667608 0.014822 
3772480 2832553 1637899 3554114 0.042407 
18073077 789646 8609035 1554594 0.011823 
11841726 5967556 8177502 8794961 0.131100 
18884665 1964164 14398320 3691650 0.035663 
3291530 2868904 660202 3231042 0.031522 
18104335 7657005 13811291 11015654 0.148112 
7508863 3415491 2474395 5268041 0.077728 
1573850 128381 991327 247483 0.002017 
2433444 142074 1738802 269509 0.002517 
16116847 14251344 7102669 15864521 0.161990 
19889327 18152738 14965286 19763535 0.274243 
17962404 4530378 16448565 7910794 0.094113 
2320482 433484 276589 785533 0.007489 
1205147 284084 466710 497679 0.004589 
17013029 13721104 4655035 16342334 0.202745 
9900479 272146 4731144 537058 0.005108 
10293640 3571865 3265812 5872556 0.067275 
11867490 6201869 3811411 8956520 0.153345 
14300935 4931336 13358000 8413310 0.113392 
2934134 1375480 984236 2228997 0.027604 
15339813 12587246 5288081 14955763 0.180360 
5818569 2614618 4566216 3919178 0.047782 
8139051 5160216 8132524 6930506 0.091204 
9344198 1238886 640499 2254947 0.024705 
18873579 8407075 17215325 14349765 0.152264 
8774058 2424645 2988607 4197375 0.055527 
1974990 614084 1015229 1073912 0.013440 
7802363 3492833 5540252 5498375 0.071980 
3481264 1702105 2341563 2504400 0.033020 
5041636 2150503 1347041 3423450 0.043447 
12236820 11021811 2802921 12079512 0.125292 
18055389 1577860 5083731 2772037 0.030068 
6194440 598297 4111074 1135832 0.011336 
8054990 7212902 6750635 7966834 0.080816 
6928570 1891178 4734805 3239766 0.032282 
8218980 2359372 4409018 3967088 0.043572 
10193971 9202670 1182331 10076396 0.109674 
10512686 2046534 7443679 3685599 0.034829 
6510302 4418768 1683710 5787674 0.079256 
11551939 1373638 6603571 2591739 0.027654 
4406045 1950584 4060643 3058469 0.037739 
11958779 9398611 303756 11397954 0.148001 
16772066 8870103 8701667 13043225 0.191951 
17343408 3511365 10112624 6375888 0.069067 
4271978 1141300 4072253 1985009 0.022877 
5007311 2371121 4543767 3572418 0.045782 
15201282 2240862 7863825 4035231 0.044586 
5713968 5010400 4157781 5642414 0.065526 
12224270 9791320 10200605 11719104 0.143407 
16292561 1594786 9354379 3028779 0.028421 
10377500 8595190 9318738 10071317 0.128123 
9322792 5495286 4894543 7852238 0.102449 
10445432 5515445 1663016 8135392 0.093657 
16418493 1526412 6710912 2927944 0.026765 
1958007 1460143 320769 1835178 0.020128 
14499373 856365 8101481 1652040 0.015393 
16804335 8408755 12184440 12348734 0.182158 
8534832 2645146 6422610 4652041 0.051799 
11137384 7031001 7687547 9747245 0.140234 
1509000 636737 187986 975909 0.010797 
4402852 208819 4107736 407206 0.003300 
17874330 2833890 14563539 5310199 0.055163 
8117873 1589894 4991753 2868622 0.032005 
8221177 6217840 3265771 7755206 0.093952 
5112812 4546269 2060750 5005453 0.053687 
7011757 4356111 4270369 6089311 0.092796 
4111985 1196823 87288 2076591 0.020405 
6926180 1417322 4612440 2462764 0.028317 
14480998 8435584 6733400 11873924 0.163391 
18328378 1660821 6896827 3188827 0.034331 
15390716 13148347 6656666 15063692 0.168673 
17626793 5177925 16970045 9089442 0.113933 
17647724 11373255 8061774 15173954 0.185467 
19464588 1032896 12112932 2007162 0.017769 
15684475 9514413 9541707 13404448 0.167805 
12934577 10644648 2238338 12480520 0.148781 
4495950 3431881 1273159 4206421 0.056530 
15204209 5745236 3221834 9098293 0.130372 
13132509 7165705 3678354 10078913 0.143418 
4583019 3897367 4158449 4497504 0.056638 
6804266 6694132 1249694 6802774 0.056353 
9701101 7442818 4637530 9167688 0.119499 
19865177 9815088 7935621 14795578 0.208341 
19329766 4000129 16968092 7452237 0.070398 
15014241 10565457 12491346 13357800 0.169815 
7948818 5070742 1388580 7224055 0.105289 
12444768 1591287 3878412 2943666 0.029516 
9856158 7805259 5814191 9389071 0.122445 
15695020 3592593 10220910 6160933 0.071451 
12378612 2630382 409677 3976931 0.045193 
16969273 11541143 13972467 15529790 0.202266 
19186726 18976941 6293169 19183893 0.224658 
19051904 7900122 8900779 12978168 0.147532 
18381670 2413391 15203515 4169782 0.042806 
5912263 5444371 4831996 5865262 0.057815 
6377433 3114497 4485203 4764296 0.065002 
11338553 2494469 11013770 4339135 0.059655 
11503883 795643 2442015 1552376 0.015068 
17318074 9852277 3409746 13868509 0.192077 
6243684 4540958 1572109 5826216 0.078891 
3212957 776262 1148178 1346217 0.014728 
2399683 990482 1086245 1575363 0.021941 
1451587 1197103 248767 1406392 0.015419 
12349609 3381856 2276699 5909863 0.075594 
10778224 674813 571326 1283622 0.012100 
9672009 7094689 8529338 8961485 0.133496 
1010563 845822 162596 970252 0.011622 
5030798 3123026 1252797 4439981 0.060092 
14865224 6219026 11899783 9469684 0.150438 
15096860 5744598 4950965 8998674 0.138062 
5046326 224895 1613487 442421 0.004483 
5073913 466367 4502258 798467 0.008586 
9753514 28994 1928640 57889 0.000555 
1426567 1383935 701349 1425722 0.014350 
17854369 9710850 6046467 13758802 0.169054 
9050415 7297277 3902615 8701662 0.117856 
3971853 442323 1460333 835721 0.007166 
8720933 3454311 2933765 5390276 0.075880 
5928468 651578 4851394 1248502 0.013093 
2823723 1616185 1466398 2342678 0.034841 
13198849 5022340 6178871 8207372 0.091085 
11390628 10921882 10642558 11371513 0.105004 
6587497 3336132 2389865 4993121 0.066008 
7705387 1695610 2170075 3018735 0.037308 
11713665 3670506 1336624 6215157 0.089898 
4295909 3973551 2494042 4280543 0.044394 
17718659 13037564 2156389 16894814 0.241086 
19296727 6604198 865835 11069876 0.147227 
5225195 944244 4868824 1739310 0.018290 
8048919 1822915 4245535 3159141 0.032591 
13764120 10268322 5449552 13053415 0.181264 
17671100 10135021 15556402 14634822 0.219452 
4258597 248236 3837422 483763 0.005032 
4480337 108271 2408507 213978 0.001740 
16194002 7504777 8767973 11180773 0.162970 
5270015 307379 1861653 601152 0.006544 
15845809 10351934 6620904 14112067 0.179669 
15142536 13243556 3274182 14988002 0.169836 
12884083 11396610 310290 12688335 0.137201 
13449354 3990812 11151676 6929436 0.079299 
7213474 6216776 3444810 7081113 0.073591 
17400926 12066975 8581879 14951772 0.184799 
1659524 276249 449225 495780 0.005534 
6139861 5354979 2910067 6016942 0.065821 
14850215 11898870 2365414 14333941 0.173181 
15340127 11732140 8327186 14514144 0.176970 
18581402 18251717 16290419 18577221 0.224133 
2118486 716867 866797 1233500 0.013230 
10820277 7953383 7110137 10042679 0.142920 
2453485 2419368 2342318 2453118 0.024315 
2183311 1799700 2095051 2112092 0.024226 
19584238 13056404 7516369 17998159 0.264424 
1243762 626587 1160223 925045 0.011327 
19899975 19355744 4343227 19881222 0.222784 
14750190 14448319 5689151 14745953 0.118793 
2606669 442860 2151193 803078 0.008264 
13704423 3345173 12317969 5718453 0.067208 
15822910 10081295 6667874 13909294 0.185387 
19159539 16778635 16687363 18771802 0.261981 
19839323 12831706 5297934 17329586 0.271858 
9929843 6311183 8941306 8632940 0.123185 
17891187 14624465 2984714 17264722 0.259290 
1752615 947958 899219 1427347 0.017049 
18446468 5184861 11907179 8942147 0.127018 
15687920 1053396 8339074 2063721 0.014300 
19665654 7857769 17280706 12949235 0.162295 
7241023 4238199 4790707 5900633 0.093066 
11804951 5877815 3362534 8941180 0.143064 
14165627 4259215 12994712 7121887 0.099776 
13203309 4255300 12854270 7089836 0.094666 
11752809 10027935 6210532 11549474 0.130879 
17466894 15030179 6678308 17043399 0.228678 
13786302 11764434 13426166 13595361 0.158345 
15630576 10745142 3677452 14234228 0.198842 
6646271 4129085 3806193 5600697 0.075347 
16629666 3137115 3227965 5490685 0.071566 
10712462 7385934 8943380 9394827 0.128274 
12323114 10685585 9871821 12050517 0.135693 
15130726 4243389 11779727 7316230 0.072972 
3106724 215412 2633396 399107 0.004275 
3737297 1492244 821165 2362809 0.029133 
19205757 2108307 13876000 3909072 0.043221 
9096341 3977110 5608094 6054078 0.068842 
19685515 12964208 1632743 17449764 0.282857 
10873255 7389989 8026468 9756506 0.141128 
17409751 16033777 6786455 17298581 0.218391 
6934377 130728 2185922 250134 0.002077 
13151555 12923516 8921422 13146819 0.112522 
11884197 8914467 3374857 11210436 0.158268 
2291840 1277464 1827324 1852953 0.019544 
9246513 8789211 7042533 9209166 0.092561 
10161705 6030208 7507122 8455068 0.117130 
7961309 3613984 564495 5725130 0.072059 
11881588 7764155 11496339 10336316 0.147735 
12885361 8746762 8668128 11786822 0.149152 
19176901 956025 12197258 1865533 0.017696 
10421862 8941491 9292807 10215679 0.121044 
13861267 1210613 10026221 2306440 0.020639 
6332771 2242165 2810136 3680757 0.048572 
16969299 6296301 12733466 9329839 0.122702 
4006863 1377182 1803438 2268023 0.029353 
19198273 9470633 17244792 14426898 0.204371 
5043127 3207644 2415756 4163636 0.049499 
10295023 3568053 672073 5950053 0.091504 
8133595 3222608 5756510 5486536 0.060397 
5205113 5036101 1817385 5200280 0.046887 
10655595 560586 10387291 1098558 0.009907 
15197504 13080371 4132566 14762466 0.155331 
11153954 7333156 5794745 9734638 0.125731 
18688376 4383809 11838669 7850395 0.077677 
8391141 2994437 705075 4582613 0.058748 
3999548 266565 1877961 514438 0.004975 
17235706 11836704 4027415 15302871 0.186851 
9712307 4720961 5211574 6941587 0.086766 
16082163 11740311 1607925 15078009 0.196040 
12251233 7221770 4347843 9689818 0.131153 
8145622 6026845 2389628 7626045 0.096971 
10699705 9438297 6018110 10597991 0.119863 
13065039 328954 8997138 649550 0.004830 
12158525 3002414 3570631 5122534 0.062210 
17755650 11766158 5655173 15671010 0.202696 
16651985 4024386 9760986 7210877 0.083549 
6492882 1861480 529963 3191201 0.036520 
7756003 1738150 6788486 3040914 0.034650 
12322936 3658772 8898820 6131515 0.093640 
5595394 3492528 768988 4907604 0.078632 
14233926 5407228 1321200 8060170 0.095491 
1176746 904465 43338 1107166 0.013319 
12823741 8446357 6631196 11366207 0.161627 
4982266 4744041 1884665 4976098 0.049621 
15254268 13314389 9431289 14994700 0.161263 
4422605 2069044 614432 3352639 0.038527 
10915487 6617394 4113315 9208392 0.154509 
11187842 3713225 11102239 5967070 0.072990 
16027130 15317846 4724401 16002570 0.137249 
1622524 854228 91730 1328979 0.016977 
8372802 2628374 6473398 4434422 0.057009 
9549548 433353 7335374 851583 0.007912 
2351021 2192273 2016989 2337366 0.024222 
12759196 11107308 3187665 12534014 0.138826 
13790753 6130882 1324396 9580509 0.153807 
4920182 2456090 2269798 3905530 0.036718 
19918356 10718922 10911328 15404908 0.243315 
15017516 8252912 3780237 12016085 0.171207 
6810333 5180931 6310188 6643083 0.076264 
6112759 1011866 5649600 1834280 0.017812 
7001914 1148973 1468322 2104487 0.024585 
16551462 12068075 15623014 14873599 0.189441 
11418836 6413563 6411097 9465282 0.159954 
4178032 130356 488922 256832 0.002459 
10485137 7110873 2898032 9411520 0.142743 
7921672 3763891 4212425 5830928 0.076998 
7840028 6385145 6180253 7461287 0.084098 
2857544 1053130 1112810 1561137 0.016830 
9667877 2191014 4303493 3877648 0.041242 
2207304 1231068 1741917 1746400 0.021271 
19310776 6595038 17768405 9804764 0.128545 
15498335 12666930 4848160 14908824 0.169613 
3525443 3007074 2994202 3457784 0.038606 
18184112 10293081 17339981 14777185 0.221807 
19893163 15748130 6141693 19086274 0.293198 
18187480 8700146 3401942 13216306 0.172971 
12915135 1748337 4383052 3208694 0.032811 
15772679 2585463 3192946 4729192 0.054702 
17956909 14103952 9782774 17287849 0.257908 
17228203 4959400 8622123 8147142 0.094462 
14199113 8717691 5498546 12192073 0.186711 
12754190 7597003 7501150 10769864 0.158727 
2728103 2509065 1625946 2707819 0.027958 
9396400 7966362 6437547 9165808 0.108805 
14033483 13165274 11059601 13963251 0.128337 
19108589 6887901 2737549 11349664 0.134402 
4540076 243146 4378430 475190 0.004182 
7508611 6984637 407133 7444816 0.069908 
14767818 10820911 13828244 13850958 0.175158 
11996021 6400464 3359366 9441370 0.137770 
18711486 18239092 7069798 18708143 0.221637 
11465677 4492070 5168658 6483081 0.077279 
14193780 2154574 12822232 3961319 0.034084 
3590181 1153496 3093142 1946880 0.020991 
10140016 6552044 4404623 8835694 0.146094 
1764957 1419315 789806 1703061 0.018813 
18821386 677195 12248886 1334108 0.011217 
19134142 2914100 5092791 4992912 0.065062 
2436511 526861 1320778 929748 0.009667 
13386741 4816616 6058086 7850288 0.107250 
8844664 4451834 2778743 6665896 0.093784 
19275912 19144559 358536 19275495 0.230858 
13238632 12891371 4072646 13231961 0.114024 
8916937 6024500 2306558 7978336 0.094792 
13687637 3686843 7631642 6414864 0.080022 
10770916 2473130 424486 4182711 0.051247 
7483752 3157899 5873999 5190561 0.064276 
6617894 1523175 490198 2706282 0.030268 
9054405 4076411 471266 6218890 0.097873 
14957498 649343 8710806 1269942 0.012171 
